"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-861","La enjambrazón de Salpingoeca rosetta comenzó desde 15 minutos después de la exposición a Vibrio fischeri en el experimento publicado.","Salpingoeca rosetta expuesta a Vibrio fischeri","tiene_valor_medido","inicio de enjambrazón desde 15 min","expresa","S203 resultados; fig. 1","no evaluado","alta","El tiempo se obtuvo por observación directa en cultivo. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-862","Dentro de 30 minutos de exposición a Vibrio fischeri se observaron enjambres de Salpingoeca rosetta.","Salpingoeca rosetta expuesta a Vibrio fischeri","tiene_valor_medido","enjambres dentro de 30 min","expresa","S203 fig. 1B","no evaluado","alta","El intervalo aparece en la secuencia temporal publicada. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-863","La fusión celular de parejas de Salpingoeca rosetta dentro de los enjambres ocurre en minutos y es seguida por fusión nuclear.","parejas de Salpingoeca rosetta","posee_rasgo","singamia y cariogamia","expresa","S203 fig. 1C–D","no evaluado","alta","Las etapas celulares y nucleares fueron registradas por microscopía. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-864","La recombinación observada después de la inducción con Vibrio fischeri respalda que el proceso inducido es sexual y no solo agregativo.","apareamiento inducido de Salpingoeca rosetta","respaldado_por","recombinación meiótica","expresa","S203 fig. 1E y resultados","no evaluado","media","Se analizaron descendientes de cepas haploides genéticamente distinguibles. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-865","Woznica et al. observaron inducción de apareamiento de Salpingoeca rosetta con 5 pM de EroS, la menor concentración activa ensayada.","EroS en el ensayo de Salpingoeca rosetta","tiene_dosis_activa_menor*","5 pM","expresa","S203 resultados; fig. 2; BN-100","no evaluado","alta","La menor dosis activa ensayada no es una EC50 ni un umbral universal para otras cepas, condiciones o respuestas.","parcialmente resuelta","vigente"
"C-866","Choanoeca flexa forma láminas celulares que invierten rápida y reversiblemente su curvatura ante transiciones de luz a oscuridad.","Choanoeca flexa","posee_rasgo","inversión colectiva reversible inducida por oscuridad","expresa","S204 resumen; figs. 1–2","no evaluado","alta","La inversión fue observada repetidamente en colonias y revertida con cambios lumínicos. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-867","La inversión de Choanoeca flexa ocurre dentro de aproximadamente 30 s en las condiciones publicadas.","Choanoeca flexa","tiene_valor_medido","aproximadamente 30 s","expresa","S204 resultados; fig. 2","no evaluado","alta","El tiempo se midió por videomicroscopía. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-868","La vía de fotopercepción propuesta para Choanoeca flexa incluye una rodopsina–fosfodiesterasa y cGMP como segundo mensajero.","Choanoeca flexa","posee_rasgo","fototransducción RhoPDE–cGMP","expresa","S204 resultados; fig. 3","no evaluado","media","La farmacología y el requisito de retinal apoyan la vía; la validación genética completa no estaba disponible en el estudio. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-869","La inhibición de actina o miosina impidió la inversión de Choanoeca flexa en los ensayos publicados.","inversión de Choanoeca flexa","depende_de*","contractilidad de actomiosina","expresa","S204 fig. 4T","no evaluado","alta","Tres perturbaciones farmacológicas independientes bloquearon la respuesta. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-870","Capsaspora owczarzaki alterna estadios filopodial adherente, agregativo y quístico.","Capsaspora owczarzaki","posee_rasgo","ciclo de tres estadios principales","expresa","S206 resultados; figs. 2–3","no evaluado","alta","Los estadios se observaron y se caracterizaron por microscopía y transcriptómica. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-871","La agregación de Capsaspora owczarzaki reúne células que crecieron por separado.","Capsaspora owczarzaki","adquiere_rasgo","multicelularidad agregativa","expresa","S206 resultados; fig. 3D–F","no evaluado","alta","La mezcla de células marcadas muestra reunión de linajes independientes; la matriz extracelular se registra por separado en C-1525.","resuelta","vigente"
"C-872","En las condiciones publicadas, la agregación de Capsaspora owczarzaki fue inducida durante 4–5 días con agitación a 60 rpm.","agregación de Capsaspora owczarzaki","tiene_valor_medido","4–5 días a 60 rpm","expresa","S206 métodos, Cell culture conditions","no evaluado","alta","Son parámetros experimentales explícitos, no tiempos naturales. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-873","El estadio quístico de Capsaspora owczarzaki se obtuvo de cultivos de 14 días en el protocolo publicado.","estadio quístico de Capsaspora owczarzaki","tiene_valor_medido","cultivo de 14 días","expresa","S206 métodos, Cell culture conditions","no evaluado","alta","Es una condición de laboratorio declarada. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-874","Los ortólogos del adhesoma de integrinas y genes de señalización aumentaron su expresión durante el estadio agregativo de Capsaspora owczarzaki.","Capsaspora owczarzaki agregativa","posee_rasgo","expresión diferencial de adhesión y señalización","expresa","S206 resultados; análisis de RNA-seq","no evaluado","alta","La diferencia se obtuvo con tres réplicas y varios métodos estadísticos. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-875","La transición de Capsaspora owczarzaki entre estadios es reversible a escala de cultivo sin requerir mutaciones fijadas conocidas.","ciclo vital de Capsaspora owczarzaki","responde_a*","condiciones de cultivo","sintesis(C-871, C-873, C-874)","S206 resultados y métodos","no evaluado","media","Los estadios aparecen en una misma línea genética; no se midió reversión célula por célula para todos los estados. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-876","Ministeria vibrans presenta un flagelo fino y microvellosidades radiales.","Ministeria vibrans","posee_rasgo","flagelo fino y microvellosidades radiales","expresa","S212 resumen","no evaluado","alta","La no observación de un pedúnculo independiente se conserva por separado en C-877. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-877","El estudio ultraestructural de Ministeria vibrans no observó un pedúnculo separado que hiciera vibrar el cuerpo celular.","estudio ultraestructural de Ministeria vibrans","no_observa*","pedúnculo separado como estructura independiente","expresa","S212 resumen","no evaluado","media","Una no observación en la cepa estudiada no demuestra una pérdida evolutiva. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-878","Sphaeroforma arctica crece como coenocito y alcanza hasta 128 núcleos antes de la celularización.","Sphaeroforma arctica","tiene_valor_medido","hasta 128 núcleos por coenocito","expresa","S207 resumen; resultados","no evaluado","alta","El número se contó en un ciclo sincronizable de laboratorio. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-879","Las divisiones nucleares de Sphaeroforma arctica ocurren sincrónicamente a intervalos regulares de 11–12 h en las condiciones publicadas.","Sphaeroforma arctica","tiene_valor_medido","intervalos de 11–12 h entre ciclos nucleares","expresa","S207 resultados","no evaluado","alta","El intervalo fue medido por seguimiento temporal en cultivo. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-880","La celularización de Sphaeroforma arctica depende de actomiosina y genera una capa de células polarizadas.","Sphaeroforma arctica","adquiere_rasgo","capa celular polarizada por celularización","expresa","S208 resumen; figs. 2–6","no evaluado","media","Microscopía y perturbaciones farmacológicas identificaron el proceso. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-881","La ruta cenocítica de Sphaeroforma arctica separa temporalmente crecimiento nuclear y compartimentación celular.","Sphaeroforma arctica","posee_rasgo","desacoplamiento de cariocinesis y citocinesis","sintesis(C-879, C-880)","S207 discusión; S208 discusión","no evaluado","alta","La secuencia se observa directamente durante el ciclo.","resuelta","vigente"
"C-882","Creolimax fragrantissima forma un coenocito multinucleado y libera células ameboides uninucleadas después de la compartimentación.","Creolimax fragrantissima","posee_rasgo","ciclo cenocítico con liberación de amebas","expresa","S209 resumen y resultados","no evaluado","alta","Las etapas fueron cultivadas y caracterizadas transcriptómicamente. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-883","La regulación transcripcional y el empalme alternativo difieren entre estadios de Creolimax fragrantissima.","Creolimax fragrantissima","posee_rasgo","regulación diferencial entre estadios","expresa","S209 resultados","no evaluado","alta","RNA-seq y análisis de isoformas documentan diferencias reproducibles. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-884","Pigoraptor vietnamica, Pigoraptor chileana y Syssomonas multiformis consumen presas eucariotas grandes.","Pigoraptor y Syssomonas","depreda_a","eucariotas de tamaño comparable o mayor","expresa","S129 resumen; S132 resultados","no evaluado","alta","La ingestión se observó en cultivos mediante microscopía.","resuelta","vigente"
"C-885","Syssomonas multiformis puede formar agregados transitorios y participar en alimentación conjunta sobre una misma presa.","Syssomonas multiformis","coopera_en*","alimentación conjunta","expresa","S132 resultados; figs. 4–6","no evaluado","media","Las células agregadas fueron observadas manipulando y consumiendo presas. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-886","Syssomonas multiformis presenta fusiones celulares parciales y estructuras sincitiales transitorias en condiciones de cultivo ricas.","Syssomonas multiformis","posee_rasgo","fusión parcial transitoria","expresa","S132 resultados; discusión","no evaluado","media","La morfología se observó, pero la continuidad citoplasmática y función de todos los agregados no se cuantificaron por igual. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-887","Tunicaraptor unikontum mide aproximadamente 3–5 µm y depreda otros eucariotas.","Tunicaraptor unikontum","tiene_valor_medido","aproximadamente 3–5 µm","expresa","S131 resumen","no evaluado","alta","Tamaño y alimentación fueron observados en el organismo cultivado. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-888","Tunicaraptor unikontum forma una estructura transitoria semejante a una boca durante la captura de presas eucariotas.","Tunicaraptor unikontum","posee_rasgo","estructura transitoria semejante a una boca observada durante captura","expresa","S131 resumen; figs. morfológicas","no evaluado","media","La fila registra una estructura observada en su contexto conductual, no demuestra su homología con otras estructuras ni una función ancestral.","parcialmente resuelta","vigente"
"C-889","La posición de Tunicaraptor unikontum dentro de Holozoa cambia entre análisis y no está resuelta.","Tunicaraptor unikontum","tiene_posicion*","Holozoa, posición interna inestable","expresa","S131 discusión; S129 filogenias [sin localizar con mayor precisión]","no evaluado","baja","Ramas internas cortas, muestreo y matrices distintas producen posiciones alternativas.","sin resolver","vigente"
"C-890","Lenisia limosa porta epibiontes Arcobacter.","Lenisia limosa","es_huesped_de","Arcobacter epibiontes","expresa","S210 resumen; fig. 1","no evaluado","alta","La fila registra la asociación hospedador–epibionte observada; la oxidación y transferencia de H₂ se registran por separado en C-891.","resuelta","vigente"
"C-891","Lenisia limosa produce H₂ mediante una hidrogenasa de fusión dependiente de NADH y Arcobacter consume ese H₂.","Lenisia limosa y Arcobacter","intercambia_metabolito*","H₂ desde Lenisia hacia Arcobacter","expresa","S210 fig. 2; discusión","no evaluado","alta","El intercambio se apoya en expresión proteica, termodinámica y fisiología del cultivo. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-892","La asociación extracelular Lenisia–Arcobacter es sintrófica y beneficia a ambos socios en las condiciones anóxicas estudiadas.","Lenisia limosa","asociacion_sintrofica_con*","Arcobacter","expresa","S210 resumen; discusión","no evaluado","media","El beneficio se infiere del intercambio metabólico y del crecimiento asociado; no se establecieron endosimbiosis ni transmisión heredable. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-893","Lenisia limosa con Arcobacter es un análogo actual de una asociación sintrófica externa, no evidencia directa de la asociación que participó en eucariogénesis.","asociación Lenisia–Arcobacter","analogía_de*","sintrofía propuesta en eucariogénesis","sintesis(C-890, C-891)","S210 discusión","no evaluado","alta","Los participantes, genes y escala histórica son distintos; la comparación es mecanística.","resuelta","vigente"
"C-894","Pygsuia biforma usa rodoquinona en un orgánulo relacionado con la mitocondria bajo hipoxia.","Pygsuia biforma","posee_rasgo","metabolismo con rodoquinona","expresa","S211 resumen; resultados","no evaluado","alta","La presencia de RQ y localización funcional de RquA fueron demostradas. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-895","El gen rquA de Pygsuia biforma fue adquirido por transferencia génica horizontal según su filogenia.","Pygsuia biforma","adquiere_rasgo","rquA por transferencia horizontal","expresa","S211 filogenia [sin localizar con mayor precisión]; discusión","no evaluado","media","La topología y distribución apoyan transferencia, aunque el donante exacto no está muestreado. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-896","Fonticula alba forma cuerpos fructíferos por agregación de células previamente independientes.","Fonticula alba","adquiere_rasgo","multicelularidad agregativa","expresa","S213 resultados y discusión","no evaluado","alta","El ciclo agregativo se observa en cultivo y se distingue de desarrollo clonal. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-897","Dictyostelium discoideum forma cuerpos fructíferos mediante agregación de células previamente separadas.","Dictyostelium discoideum","adquiere_rasgo","multicelularidad agregativa","expresa","S215 introducción; ciclo de desarrollo","no evaluado","alta","El desarrollo agregativo se distingue del crecimiento clonal a partir de una sola célula. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-898","Los árboles de S213 sitúan Fonticula en Holomycota y muestran a Capsaspora como un linaje holozoo independiente, separado de Dictyostelium en Amoebozoa.","árboles filogenéticos de S213","separa*","Fonticula, Capsaspora y Dictyostelium en linajes distintos","expresa","S213 Results, “Phylogenetic Position of Fonticula alba”; figs. 3–4","no evaluado","media","La separación filogenética sustenta la inferencia de orígenes independientes, pero no observa directamente los estados ancestrales; S213 declara además que la multicelularidad de Fonticula evolucionó independientemente de las radiaciones fúngica y animal.","parcialmente resuelta","vigente"
"C-899","La multicelularidad agregativa de Fonticula alba se interpreta como independiente de la de Capsaspora owczarzaki y Dictyostelium discoideum en la filogenia disponible.","multicelularidad agregativa de Fonticula","converge_con","multicelularidad agregativa de Capsaspora y Dictyostelium","sintesis(C-871, C-896, C-897, C-898)","S206 discusión; S213 filogenia; S215 introducción","no evaluado","media","Los tres linajes están separados en la filogenia disponible; el estado ancestral exacto conserva incertidumbre. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-900","Allomyces es huésped del parásito intracelular Rozella allomycis.","Allomyces","es_huesped_de","Rozella allomycis","expresa","S214 introducción y resultados","no evaluado","alta","La relación huésped–parásito se observa en el ciclo de infección. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-901","Los análisis filogenómicos de S214 recuperan un clado que reúne Cryptomycota y Microsporidia.","Cryptomycota","forma_clado_con*","Microsporidia","expresa","S214 resumen; filogenias","no evaluado","media","El resultado publicado une ambos grupos sin codificar aquí una relación de grupo hermano más específica que el muestreo del estudio; la reducción y las ramas largas pueden sesgar la topología. El parasitismo compartido se registra por separado.","parcialmente resuelta","vigente"
"C-902","La reducción genómica extrema de Microsporidia es una especialización secundaria de parásitos obligados.","Microsporidia","pierde_rasgo","genes y funciones celulares durante reducción secundaria","expresa","S214 discusión","no evaluado","alta","La fila conserva la reducción genómica; el origen mitocondrial de los mitosomas se registra en C-1818 y la refutación de Archezoa en C-1918.","resuelta","vigente"
"C-903","En quimeras de Dictyostelium discoideum, algunos genotipos contribuyen desproporcionadamente a esporas frente a otros genotipos co-agregados.","genotipos de Dictyostelium discoideum","contribuye_desproporcionadamente_a*","esporas en quimeras con otros genotipos","expresa","S215 resultados","no evaluado","alta","La fila registra únicamente la observación experimental de contribución relativa a esporas y tallo; la inferencia de conflicto o explotación se mantiene separada en C-904.","resuelta","vigente"
"C-904","La agregación de células previamente separadas crea oportunidades de conflicto entre genotipos, como muestran las quimeras de Dictyostelium.","multicelularidad agregativa","posee_consecuencia*","conflicto potencial entre genotipos","sintesis(C-871, C-903)","S206 discusión; S215 resultados y discusión","no evaluado","media","Se evita cuantificar parentesco sin una medición publicada y se conserva el apoyo experimental de las quimeras.","parcialmente resuelta","vigente"
"C-905","Las perforaciones del Grupo Chuar constituyen observación fósil de daño compatible con depredación, pero no identifican al depredador.","depredación proterozoica","respaldado_por","perforaciones en microfósiles del Grupo Chuar","sintesis(C-715, C-716, C-719)","S158 resultados y discusión","no evaluado","media","La presa y el daño están preservados; el agente se infiere por analogía morfológica. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-906","La ornamentación y las paredes resistentes de algunos acritarcos han sido interpretadas como defensas frente a depredadores, pero esa función no puede observarse directamente en el fósil.","acritarcos ornamentados","posee_rasgo","defensa antidepredatoria inferida","expresa","S152 discusión; S158 discusión","no evaluado","desconocida","El carácter puede cumplir otras funciones y no se preserva desempeño ecológico.","sin resolver","vigente"
"C-907","La hipótesis de una escalada depredador–presa proterozoica predice aumento de tamaño, ornamentación y blindaje junto con señales de ataque.","hipótesis de escalada depredador–presa","predice*","cambios coordinados en tamaño, defensa y daño","expresa","S158 discusión; S178 §ecology","no evaluado","media","La predicción enlaza patrones independientes, pero la causalidad temporal es difícil de aislar.","sin resolver","vigente"
"C-908","Si no se observa covariación temporal sostenida entre daño, tamaño y estructuras defensivas, la predicción de escalada registrada en C-907 queda debilitada.","predicción de C-907","debilitada_por*","ausencia sostenida de la covariación predicha","sintesis(C-907)","C-907","no evaluado","media","Es el criterio de contraste lógico de la predicción registrada, no un resultado fósil ya observado.","sin resolver","vigente"
"C-909","Hansen y colaboradores encontraron una relación lineal depredador:presa óptima de aproximadamente 3:1 para flagelados distintos de dinoflagelados en su compilación.","flagelados planctónicos depredadores","tiene_valor_medido","relación lineal óptima depredador:presa 3:1","expresa","S224 resumen","no evaluado","media","Es una síntesis de 18 estudios y no una constante física universal. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-910","La compilación de Hansen et al. publica un vector de razones lineales óptimas con 1:1 para un dinoflagelado y 8:1 para ciliados.","comparación de depredadores planctónicos","posee_vector_de_razones*","dinoflagelado = 1:1; ciliados = 8:1","expresa","S224 resumen","no evaluado","media","Ambas coordenadas pertenecen a una comparación publicada; mantienen grupo y razón propios, no se promedian ni se tratan como constante universal.","parcialmente resuelta","vigente"
"C-911","Las relaciones de tamaño de protistas modernos no permiten estimar sin datos adicionales el tamaño del depredador que perforó microfósiles del Grupo Chuar.","relaciones modernas depredador–presa","no_resuelve*","tamaño del perforador del Grupo Chuar","sintesis(C-905, C-909, C-910)","S158 discusión; S224 discusión","consenso amplio","alta","La alimentación por perforación no requiere engullir la presa completa y rompe la comparación geométrica simple.","información insuficiente","vigente"
"C-912","Šimek et al. midieron 35–65 bacterias ingeridas por célula y hora en Salpingoeca asociada a diatomeas bajo las condiciones de su ensayo.","Salpingoeca asociada a diatomeas","tiene_valor_medido","35–65 bacterias célula⁻¹ h⁻¹","expresa","S506 resumen; resultados de ingestión; BN-102","no evaluado","alta","La presa, el hospedador diatomea y el protocolo impiden equiparar esta cifra con tasas de microesferas o con otros linajes del corredor.","parcialmente resuelta","vigente"
"C-913","La lisis viral desvía materia celular hacia materia orgánica disuelta y nutrientes reutilizables por microorganismos, proceso denominado bucle viral (viral loop).","lisis viral marina","recicla*","materia y nutrientes","expresa","S216 tesis general [sin localizar con mayor precisión]","no evaluado","media","La síntesis se apoya en mediciones oceánicas modernas; no cuantifica el Proterozoico. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-914","La búsqueda documentada Q-0173 no localizó una tasa publicada de mortalidad viral aplicable a comunidades eucariotas proterozoicas.","búsqueda Q-0173 de tasa de mortalidad viral proterozoica","no_localiza*","tasa publicada aplicable a comunidades eucariotas proterozoicas","glosa","Q-0173","no evaluado","desconocida","La consulta y las fuentes evaluadas quedan registradas en la matriz de búsquedas. El resultado no demuestra inexistencia universal y no autoriza extrapolar tasas ecológicas modernas al Proterozoico.","información insuficiente","vigente"
"C-915","Rambo y colaboradores reconstruyeron seis genomas de virus de ADN bicatenario de hasta 117 kb asociados con Lokiarchaeota y Helarchaeota.","virus de Asgard","tiene_valor_medido","seis genomas; hasta 117 kb","expresa","S217 resumen","no evaluado","alta","Los genomas se reconstruyeron de metagenomas y la asociación se apoyó en señales de hospedador. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-916","La evidencia de virus de Asgard procede de metagenomas y no de partículas aisladas infectando cultivos asgard.","virus de Asgard de Rambo et al.","respaldado_por","metagenómica y asociación de hospedador","expresa","S217 métodos y discusión","no evaluado","media","La clase de evidencia está descrita por los autores y limita observaciones del ciclo viral.","parcialmente resuelta","vigente"
"C-917","Acanthamoeba castellanii es huésped de Medusavirus, un virus gigante de ADN aislado de agua termal.","Acanthamoeba castellanii","es_huesped_de","Medusavirus","expresa","S222 resumen","no evaluado","alta","El sistema huésped–virus se observó en aislamiento y cultivo. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-918","Cohen y colaboradores identificaron homología entre componentes bacterianos cGAS-like y componentes eucariotas cGAS–STING.","componentes bacterianos cGAS-like","homologo_de*","componentes eucariotas cGAS–STING","expresa","S218 discusión","no evaluado","media","La homología de componentes no establece por sí sola identidad de las vías completas ni una dirección histórica de descendencia.","parcialmente resuelta","vigente"
"C-919","El sedimento de permafrost que contenía Pithovirus sibericum fue datado en 30.000 años; esa edad no data el linaje viral.","sedimento de permafrost con Pithovirus sibericum","tiene_edad_estimada","30.000 años antes de la recuperación","expresa","S474 resumen; resultados","no evaluado","alta","La edad corresponde al sedimento y no al origen del virus. La clave se intercambió con la antigua C-968 para que la síntesis comparativa dependa únicamente de premisas anteriores.","resuelta","vigente"
"C-920","Cohen y colaboradores demostraron que la señalización bacteriana por GMP–AMP cíclico protege frente a infección por fagos.","sistema bacteriano cGAS-like","posee_rasgo","defensa antiviral por nucleótidos cíclicos","expresa","S218 resumen","no evaluado","media","La función se estableció mediante genética y ensayos de infección. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
